id,question,option_a,option_b,option_c,option_d,correct_option,explanation,topic,difficulty
3305,Quel mot-clé SQL permet de récupérer les lignes distinctes d'une sous-requête ? (v228),DISTINCT,UNION,EXCEPT,INTERSECT,A,DISTINCT élimine doublons dans le résultat.,SQL - Avancé,Moyen
3306,Quelle commande crée une vue en SQL ? (v228),CREATE VIEW ... AS SELECT ...,CREATE TABLE ... AS,INSERT VIEW,ALTER VIEW ...,A,CREATE VIEW ... AS SELECT ... crée une vue.,SQL - Vues,Moyen
3307,Qu'est-ce qu'une transaction ? (v228),Un ensemble d'opérations atomiques,Un index,Un trigger,Une vue matérialisée,A,Transaction = série d'opérations traitées comme unité atomique.,SQL - Transactions,Moyen
3323,Quel mot-clé SQL permet de récupérer les lignes distinctes d'une sous-requête ? (v234),DISTINCT,UNION,EXCEPT,INTERSECT,A,DISTINCT élimine doublons dans le résultat.,SQL - Avancé,Moyen
3324,Quelle commande crée une vue en SQL ? (v234),CREATE VIEW ... AS SELECT ...,CREATE TABLE ... AS,INSERT VIEW,ALTER VIEW ...,A,CREATE VIEW ... AS SELECT ... crée une vue.,SQL - Vues,Moyen
3325,Qu'est-ce qu'une transaction ? (v234),Un ensemble d'opérations atomiques,Un index,Un trigger,Une vue matérialisée,A,Transaction = série d'opérations traitées comme unité atomique.,SQL - Transactions,Moyen
3341,Quel mot-clé SQL permet de récupérer les lignes distinctes d'une sous-requête ? (v240),DISTINCT,UNION,EXCEPT,INTERSECT,A,DISTINCT élimine doublons dans le résultat.,SQL - Avancé,Moyen
3342,Quelle commande crée une vue en SQL ? (v240),CREATE VIEW ... AS SELECT ...,CREATE TABLE ... AS,INSERT VIEW,ALTER VIEW ...,A,CREATE VIEW ... AS SELECT ... crée une vue.,SQL - Vues,Moyen
3343,Qu'est-ce qu'une transaction ? (v240),Un ensemble d'opérations atomiques,Un index,Un trigger,Une vue matérialisée,A,Transaction = série d'opérations traitées comme unité atomique.,SQL - Transactions,Moyen
3359,Quel mot-clé SQL permet de récupérer les lignes distinctes d'une sous-requête ? (v246),DISTINCT,UNION,EXCEPT,INTERSECT,A,DISTINCT élimine doublons dans le résultat.,SQL - Avancé,Moyen
3360,Quelle commande crée une vue en SQL ? (v246),CREATE VIEW ... AS SELECT ...,CREATE TABLE ... AS,INSERT VIEW,ALTER VIEW ...,A,CREATE VIEW ... AS SELECT ... crée une vue.,SQL - Vues,Moyen
3361,Qu'est-ce qu'une transaction ? (v246),Un ensemble d'opérations atomiques,Un index,Un trigger,Une vue matérialisée,A,Transaction = série d'opérations traitées comme unité atomique.,SQL - Transactions,Moyen
3377,Quel mot-clé SQL permet de récupérer les lignes distinctes d'une sous-requête ? (v252),DISTINCT,UNION,EXCEPT,INTERSECT,A,DISTINCT élimine doublons dans le résultat.,SQL - Avancé,Moyen
3378,Quelle commande crée une vue en SQL ? (v252),CREATE VIEW ... AS SELECT ...,CREATE TABLE ... AS,INSERT VIEW,ALTER VIEW ...,A,CREATE VIEW ... AS SELECT ... crée une vue.,SQL - Vues,Moyen
3379,Qu'est-ce qu'une transaction ? (v252),Un ensemble d'opérations atomiques,Un index,Un trigger,Une vue matérialisée,A,Transaction = série d'opérations traitées comme unité atomique.,SQL - Transactions,Moyen
3395,Quel mot-clé SQL permet de récupérer les lignes distinctes d'une sous-requête ? (v258),DISTINCT,UNION,EXCEPT,INTERSECT,A,DISTINCT élimine doublons dans le résultat.,SQL - Avancé,Moyen
3396,Quelle commande crée une vue en SQL ? (v258),CREATE VIEW ... AS SELECT ...,CREATE TABLE ... AS,INSERT VIEW,ALTER VIEW ...,A,CREATE VIEW ... AS SELECT ... crée une vue.,SQL - Vues,Moyen
3397,Qu'est-ce qu'une transaction ? (v258),Un ensemble d'opérations atomiques,Un index,Un trigger,Une vue matérialisée,A,Transaction = série d'opérations traitées comme unité atomique.,SQL - Transactions,Moyen
3401,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v0),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3402,"Dans MLD, comment représenter un attribut multivalué ? (v0)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3403,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ?,Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3404,"Dans MLD, comment représenter un attribut multivalué ?",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3407,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v3),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3408,"Dans MLD, comment représenter un attribut multivalué ? (v3)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3413,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v6),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3414,"Dans MLD, comment représenter un attribut multivalué ? (v6)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3419,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v9),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3420,"Dans MLD, comment représenter un attribut multivalué ? (v9)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3425,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v12),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3426,"Dans MLD, comment représenter un attribut multivalué ? (v12)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3431,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v15),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3432,"Dans MLD, comment représenter un attribut multivalué ? (v15)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3437,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v18),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3438,"Dans MLD, comment représenter un attribut multivalué ? (v18)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3443,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v21),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3444,"Dans MLD, comment représenter un attribut multivalué ? (v21)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3449,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v24),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3450,"Dans MLD, comment représenter un attribut multivalué ? (v24)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3455,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v27),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3456,"Dans MLD, comment représenter un attribut multivalué ? (v27)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3461,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v30),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3462,"Dans MLD, comment représenter un attribut multivalué ? (v30)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3467,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v33),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3468,"Dans MLD, comment représenter un attribut multivalué ? (v33)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3473,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v36),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3474,"Dans MLD, comment représenter un attribut multivalué ? (v36)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3479,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v39),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3480,"Dans MLD, comment représenter un attribut multivalué ? (v39)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3485,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v42),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3486,"Dans MLD, comment représenter un attribut multivalué ? (v42)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3491,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v45),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3492,"Dans MLD, comment représenter un attribut multivalué ? (v45)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3497,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v48),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3498,"Dans MLD, comment représenter un attribut multivalué ? (v48)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3503,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v51),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3504,"Dans MLD, comment représenter un attribut multivalué ? (v51)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3509,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v54),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3510,"Dans MLD, comment représenter un attribut multivalué ? (v54)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3515,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v57),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3516,"Dans MLD, comment représenter un attribut multivalué ? (v57)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3521,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v60),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3522,"Dans MLD, comment représenter un attribut multivalué ? (v60)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3527,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v63),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3528,"Dans MLD, comment représenter un attribut multivalué ? (v63)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3533,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v66),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3534,"Dans MLD, comment représenter un attribut multivalué ? (v66)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3539,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v69),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3540,"Dans MLD, comment représenter un attribut multivalué ? (v69)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3545,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v72),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3546,"Dans MLD, comment représenter un attribut multivalué ? (v72)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3551,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v75),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3552,"Dans MLD, comment représenter un attribut multivalué ? (v75)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3557,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v78),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3558,"Dans MLD, comment représenter un attribut multivalué ? (v78)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3563,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v81),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3564,"Dans MLD, comment représenter un attribut multivalué ? (v81)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3569,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v84),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3570,"Dans MLD, comment représenter un attribut multivalué ? (v84)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3575,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v87),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3576,"Dans MLD, comment représenter un attribut multivalué ? (v87)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3581,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v90),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3582,"Dans MLD, comment représenter un attribut multivalué ? (v90)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3587,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v93),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3588,"Dans MLD, comment représenter un attribut multivalué ? (v93)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3593,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v96),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3594,"Dans MLD, comment représenter un attribut multivalué ? (v96)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3599,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v99),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3600,"Dans MLD, comment représenter un attribut multivalué ? (v99)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3605,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v102),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3606,"Dans MLD, comment représenter un attribut multivalué ? (v102)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3611,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v105),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3612,"Dans MLD, comment représenter un attribut multivalué ? (v105)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3617,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v108),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3618,"Dans MLD, comment représenter un attribut multivalué ? (v108)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3623,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v111),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3624,"Dans MLD, comment représenter un attribut multivalué ? (v111)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3629,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v114),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3630,"Dans MLD, comment représenter un attribut multivalué ? (v114)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3635,Quel type de relation apparaît souvent pour modéliser 'étudiant - cours' (un étudiant suit plusieurs cours) ? (v117),Relation N-N via table d'association,1-1,Attribut multi-valué,Relation ternaire,A,Étudiant-cours est généralement N-N.,Merise - Avancé,Moyen
3636,"Dans MLD, comment représenter un attribut multivalué ? (v117)",Créer une table séparée,Laisser dans la même table,Utiliser un trigger,Utiliser une procédure stockée,A,Multivalué -> table séparée pour normaliser.,Merise - BD,Moyen
3641,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v0),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3642,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v0),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3643,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ?,Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3644,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ?,BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3651,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v5),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3652,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v5),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3661,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v10),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3662,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v10),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3671,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v15),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3672,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v15),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3681,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v20),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3682,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v20),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3691,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v25),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3692,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v25),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3701,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v30),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3702,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v30),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3711,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v35),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3712,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v35),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3721,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v40),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3722,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v40),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3731,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v45),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
3732,Quel algorithme est utilisé pour rechercher dans un graphe non pondéré le plus court chemin ? (v45),BFS,DFS,Dijkstra,Prim,A,BFS trouve le plus court chemin en nombre d'arêtes.,Algo - Graphes,Moyen
3741,Quel algorithme permet de trouver le plus court chemin dans un graphe pondéré sans arêtes négatives ? (v50),Dijkstra,Bellman-Ford,Floyd-Warshall,Kruskal,A,Dijkstra calcule les plus courts chemins avec poids non négatifs.,Algo - Graphes,Moyen
